date,Customer,wono,ref,erp,icode,t_size,brand,col,fit,rim,cons,fweight,ptv,new,cbm,kgs
16.05.2023,RUS-TLL,99,TYL OREDR 5,598,152211,10.00-20 (Complete wheels),TRAILERSOLID,BLACK,STD,7,3 LAYER,205,0.254,106,22.86,"18,450.00"
